,Version,Volume,_id,path,quota
0,2,vmposeteCRAC,5a7193198b35cb93226c57bc,\Homedir\Carpentier_m,1024000000
1,2,vmposeteCRAC,5a7193198b35cb93226c57be,\Homedir\Noel_c,1024000000
2,2,vmposeteCRAC,5a7193198b35cb93226c57c0,\Homedir\Redon_k,1024000000
3,2,vmposeteCRAC,5a7193198b35cb93226c57c2,\Homedir\Rossignol_v,1024000000
4,2,vmposeteCRAC,5a7193198b35cb93226c57c4,\Homedir\Siess_f,1024000000
5,2,vmposeteCRAC,5a7193198b35cb93226c57c6,\Homedir\testcrac,1024000000
6,2,vmposeteCRAC,5a7193198b35cb93226c57c8,\Homedir\Tissier_n,1024000000
7,2,vmposeteCRAC,5a7193198b35cb93226c57ca,\Homedir\Bonjour_p,1024000000
8,2,vmposeteCRAC,5a7193198b35cb93226c57cc,\Homedir\Comito_m,1024000000
