,TID,Version,Volume,_id,name,path,rights
23,d1ed867d-4eba-4b12-cb-a6-7d86edd1ba4e,2,VOLDATAG,5a67c1b62525b99975918bdf,.CN=BOLLOREMEDIAREGIE.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BOLLOREMEDIAREGIE,rwceafm
24,77af9e0b-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918be1,.CN=CAPA_USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CAPA,rwcefm
25,77af9e0e-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918be5,.CN=CGES.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CGES,rwcefm
26,88b75dc4-f5d4-4b90-75-9f-c45db788d4f5,2,VOLDATAG,5a67c1b62525b99975918be7,.CN=CONSO_USER.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CGES,rf
27,786827b7-bd9c-4c39-b1-ba-b72768789cbd,2,VOLDATAG,5a67c1b62525b99975918be9,.CN=s_cdm.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CGES,rafm
28,77af9e11-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918bed,.CN=CLUB.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CLUB,rwcefm
29,77af9e12-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918bef,.CN=COMM_BT.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/COMMBT,rwcefm
30,77af9e14-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918bf3,.CN=COMPTA_USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/COMPTA,rwcefm
31,77af9e15-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918bf5,.CN=COMPTA_USERS_ADMIN.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/COMPTA,rwcefm
32,77af9e10-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918bf9,.CN=CONSO.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CONSO,rwcefm
33,88b75dc4-f5d4-4b90-75-9f-c45db788d4f5,2,VOLDATAG,5a67c1b62525b99975918bfb,.CN=CONSO_USER.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CONSO,rf
34,786827b7-bd9c-4c39-b1-ba-b72768789cbd,2,VOLDATAG,5a67c1b62525b99975918bfd,.CN=s_cdm.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CONSO,rafm
35,f048da00-7ae4-11db-bd-da-00c09f2354bb,2,VOLDATAG,5a67c1b62525b99975918c01,.CN=DIRECTMATIN.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DIRECTMATIN,
