,TID,Version,Volume,_id,name,path,rights
0,10224195-661b-466e-b7-83-954122101b66,1,CAPIT3,5a7435ac7484e2d915806e4c,.OU=Users_CAPIT.OU=SETE.OU=CR-DISTANTS.O=CR.T=RLR.,/DOSSIERS,rwcefm
