,Volume,_id,path,quota
836,VOLDATAH,5a0c05c96be3647bbe197af1,\HOME\Stag64D8,1024000000
837,VOLDATAH,5a0c05c96be3647bbe197af3,\HOME\Stag66D,1024000000
838,VOLDATAH,5a0c05ca6be3647bbe197af5,\HOME\StagD8XXX,1024000000
839,VOLDATAH,5a0c05ca6be3647bbe197af7,\HOME\StagDSI,1024000000
840,VOLDATAH,5a0c05ca6be3647bbe197af9,\HOME\Stage1D8,1024000000
841,VOLDATAH,5a0c05ca6be3647bbe197afb,\HOME\Stage2D8,1024000000
842,VOLDATAH,5a0c05ca6be3647bbe197afd,\HOME\Stage3D8,1024000000
843,VOLDATAH,5a0c05ca6be3647bbe197aff,\HOME\Stage4D8,1024000000
844,VOLDATAH,5a0c05ca6be3647bbe197b01,\HOME\Stage5D8,1024000000
845,VOLDATAH,5a0c05ca6be3647bbe197b03,\HOME\Stage6D8,1024000000
846,VOLDATAH,5a0c05ca6be3647bbe197b05,\HOME\Stage7D8,1024000000
847,VOLDATAH,5a0c05ca6be3647bbe197b07,\HOME\Stage8D8,1024000000
848,VOLDATAH,5a0c05ca6be3647bbe197b09,\HOME\Stage9D8,1024000000
849,VOLDATAH,5a0c05ca6be3647bbe197b0b,\HOME\STAGEVT1,1024000000
850,VOLDATAH,5a0c05ca6be3647bbe197b0d,\HOME\STAGEVT2,1024000000
851,VOLDATAH,5a0c05ca6be3647bbe197b0f,\HOME\STAGRHD8,1024000000
852,VOLDATAH,5a0c05ca6be3647bbe197b11,\HOME\STAUDIT1,102400000
853,VOLDATAH,5a0c05ca6be3647bbe197b13,\HOME\STBMR01,4096
854,VOLDATAH,5a0c05ca6be3647bbe197b15,\HOME\STBMR02,4096
855,VOLDATAH,5a0c05ca6be3647bbe197b17,\HOME\STBMR03,4096
856,VOLDATAH,5a0c05ca6be3647bbe197b19,\HOME\STCS,1024000000
857,VOLDATAH,5a0c05ca6be3647bbe197b1b,\HOME\STD8DRH,1024000000
858,VOLDATAH,5a0c05ca6be3647bbe197b1d,\HOME\STDIRGE1,1024000000
859,VOLDATAH,5a0c05ca6be3647bbe197b1f,\HOME\STDIRGE2,1024000000
860,VOLDATAH,5a0c05ca6be3647bbe197b21,\HOME\STDIRGE3,1024000000
861,VOLDATAH,5a0c05ca6be3647bbe197b23,\HOME\STDIRGE4,1024000000
862,VOLDATAH,5a0c05ca6be3647bbe197b25,\HOME\STDIRGE5,1024000000
863,VOLDATAH,5a0c05ca6be3647bbe197b27,\HOME\STDIRGEN,1024000000
864,VOLDATAH,5a0c05ca6be3647bbe197b29,\HOME\STDMAT01,4096
865,VOLDATAH,5a0c05ca6be3647bbe197b2b,\HOME\STDRHD8,1024000000
866,VOLDATAH,5a0c05ca6be3647bbe197b2d,\HOME\STDSTAR1,1024000000
867,VOLDATAH,5a0c05ca6be3647bbe197b2f,\HOME\STDSTAR2,1024000000
868,VOLDATAH,5a0c05ca6be3647bbe197b31,\HOME\STDSTAR3,1024000000
869,VOLDATAH,5a0c05ca6be3647bbe197b33,\HOME\STDSTAR4,1024000000
870,VOLDATAH,5a0c05ca6be3647bbe197b35,\HOME\STEARTH1,1024000000
871,VOLDATAH,5a0c05ca6be3647bbe197b37,\HOME\STFISCA1,1024000000
872,VOLDATAH,5a0c05ca6be3647bbe197b39,\HOME\StGymP81,1024000000
873,VOLDATAH,5a0c05ca6be3647bbe197b3b,\HOME\STJURI1,1024000000
874,VOLDATAH,5a0c05ca6be3647bbe197b3d,\HOME\STJURI2,1024000000
875,VOLDATAH,5a0c05ca6be3647bbe197b3f,\HOME\STJURID8,1024000000
876,VOLDATAH,5a0c05ca6be3647bbe197b41,\HOME\STOCKD8,1024000000
877,VOLDATAH,5a0c05ca6be3647bbe197b43,\HOME\STREGI10,1024000000
878,VOLDATAH,5a0c05ca6be3647bbe197b45,\HOME\STREGI11,1024000000
879,VOLDATAH,5a0c05ca6be3647bbe197b47,\HOME\STREGI12,1024000000
880,VOLDATAH,5a0c05ca6be3647bbe197b49,\HOME\STREGI13,1024000000
881,VOLDATAH,5a0c05ca6be3647bbe197b4b,\HOME\STREGI14,1024000000
882,VOLDATAH,5a0c05ca6be3647bbe197b4d,\HOME\STREGI15,1024000000
883,VOLDATAH,5a0c05ca6be3647bbe197b4f,\HOME\STREGI16,1024000000
884,VOLDATAH,5a0c05ca6be3647bbe197b51,\HOME\STREGI17,1024000000
885,VOLDATAH,5a0c05ca6be3647bbe197b53,\HOME\STREGIE1,1024000000
886,VOLDATAH,5a0c05ca6be3647bbe197b55,\HOME\STREGIE2,1024000000
887,VOLDATAH,5a0c05ca6be3647bbe197b57,\HOME\STREGIE3,1024000000
888,VOLDATAH,5a0c05ca6be3647bbe197b59,\HOME\STREGIE4,1024000000
889,VOLDATAH,5a0c05ca6be3647bbe197b5b,\HOME\STREGIE5,1024000000
890,VOLDATAH,5a0c05ca6be3647bbe197b5d,\HOME\STREGIE6,1024000000
891,VOLDATAH,5a0c05ca6be3647bbe197b5f,\HOME\STREGIE7,1024000000
892,VOLDATAH,5a0c05ca6be3647bbe197b61,\HOME\STREGIE8,1024000000
893,VOLDATAH,5a0c05ca6be3647bbe197b63,\HOME\STREGIE9,1024000000
894,VOLDATAH,5a0c05ca6be3647bbe197b65,\HOME\STSI,2048000000
895,VOLDATAH,5a0c05ca6be3647bbe197b67,\HOME\STSN,2048000000
896,VOLDATAH,5a0c05ca6be3647bbe197b69,\HOME\STWEB01,1024000000
897,VOLDATAH,5a0c05ca6be3647bbe197b6b,\HOME\STWEB02,1024000000
898,VOLDATAH,5a0c05ca6be3647bbe197b6d,\HOME\STWEB03,1024000000
899,VOLDATAH,5a0c05ca6be3647bbe197b6f,\HOME\STWEB04,1024000000
900,VOLDATAH,5a0c05ca6be3647bbe197b71,\HOME\STWEB05,1024000000
901,VOLDATAH,5a0c05ca6be3647bbe197b73,\HOME\STWEB06,1024000000
902,VOLDATAH,5a0c05ca6be3647bbe197b75,\HOME\STWEB07,1024000000
903,VOLDATAH,5a0c05ca6be3647bbe197b77,\HOME\STWEB08,1024000000
904,VOLDATAH,5a0c05ca6be3647bbe197b79,\HOME\STWEB09,1024000000
905,VOLDATAH,5a0c05ca6be3647bbe197b7b,\HOME\STWEB10,1024000000
906,VOLDATAH,5a0c05ca6be3647bbe197b7d,\HOME\SUTH,1024000000
907,VOLDATAH,5a0c05ca6be3647bbe197b7f,\HOME\SVEN,1024000000
908,VOLDATAH,5a0c05ca6be3647bbe197b81,\HOME\SVET,1024000000
909,VOLDATAH,5a0c05ca6be3647bbe197b83,\HOME\TBFS,1024000000
910,VOLDATAH,5a0c05ca6be3647bbe197b85,\HOME\TBUT,1024000000
911,VOLDATAH,5a0c05ca6be3647bbe197b87,\HOME\TCLN,1024000000
912,VOLDATAH,5a0c05ca6be3647bbe197b89,\HOME\TCSN,1024000000
913,VOLDATAH,5a0c05ca6be3647bbe197b8b,\HOME\TCUD,1024000000
914,VOLDATAH,5a0c05ca6be3647bbe197b8d,\HOME\TDLN,1024000000
915,VOLDATAH,5a0c05ca6be3647bbe197b8f,\HOME\TDVE,1024000000
916,VOLDATAH,5a0c05ca6be3647bbe197b91,\HOME\TESTD8,1024000000
917,VOLDATAH,5a0c05ca6be3647bbe197b93,\HOME\testd9,1024000000
918,VOLDATAH,5a0c05ca6be3647bbe197b95,\HOME\TestVPN,1024000000
919,VOLDATAH,5a0c05ca6be3647bbe197b97,\HOME\TGBT,1024000000
920,VOLDATAH,5a0c05ca6be3647bbe197b99,\HOME\TGNT,1024000000
921,VOLDATAH,5a0c05ca6be3647bbe197b9b,\HOME\TGUI,1024000000
922,VOLDATAH,5a0c05ca6be3647bbe197b9d,\HOME\THNT,1024000000
923,VOLDATAH,5a0c05ca6be3647bbe197b9f,\HOME\TJLQ,1024000000
924,VOLDATAH,5a0c05ca6be3647bbe197ba1,\HOME\TLAD,6144000000
925,VOLDATAH,5a0c05ca6be3647bbe197ba3,\HOME\TMND,1024000000
926,VOLDATAH,5a0c05ca6be3647bbe197ba5,\HOME\TPOT,1024000000
927,VOLDATAH,5a0c05ca6be3647bbe197ba7,\HOME\TRAT,1024000000
928,VOLDATAH,5a0c05ca6be3647bbe197ba9,\HOME\TRESM5,2048000000
929,VOLDATAH,5a0c05ca6be3647bbe197bab,\HOME\TTOI,1024000000
930,VOLDATAH,5a0c05ca6be3647bbe197bad,\HOME\UNICAF1,1024000000
931,VOLDATAH,5a0c05ca6be3647bbe197baf,\HOME\UNICAF2,1024000000
932,VOLDATAH,5a0c05ca6be3647bbe197bb1,\HOME\VADN,1024000000
933,VOLDATAH,5a0c05ca6be3647bbe197bb3,\HOME\VBLE,1024000000
934,VOLDATAH,5a0c05ca6be3647bbe197bb5,\HOME\VBNT,1024000000
935,VOLDATAH,5a0c05ca6be3647bbe197bb7,\HOME\VBSC,1024000000
