,Volume,_id,name,path,rights
31,VOLDATAH,5a0c05c86be3647bbe196f06,.CN=ASAI.OU=DRH-GROUPE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ASAI,rwcefm
32,VOLDATAH,5a0c05c86be3647bbe196f08,.CN=ASFT.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ASFT,rwcefm
33,VOLDATAH,5a0c05c86be3647bbe196f0a,.CN=ASII.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ASII,rwcefm
34,VOLDATAH,5a0c05c86be3647bbe196f0c,.CN=ASRR.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ASRR,rwcefm
35,VOLDATAH,5a0c05c86be3647bbe196f0e,.CN=ASTE.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ASTE,rwcefm
36,VOLDATAH,5a0c05c86be3647bbe196f10,.CN=ATXR.OU=TRESORERIE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/ATXR,rwcefm
37,VOLDATAH,5a0c05c86be3647bbe196f12,.CN=AUDIT_MAF.OU=AUDIT.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/AUDIT_MAF,rwcefm
38,VOLDATAH,5a0c05c86be3647bbe196f14,.CN=AUTOLIB1.OU=BLUECAR.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/AUTOLIB1,rwcefm
39,VOLDATAH,5a0c05c86be3647bbe196f16,.CN=AUTOLIB2.OU=BLUECAR.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/AUTOLIB2,rwcefm
40,VOLDATAH,5a0c05c86be3647bbe196f18,.CN=AUTOLIB3.OU=BLUECAR.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/AUTOLIB3,rwcefm
41,VOLDATAH,5a0c05c86be3647bbe196f1a,.CN=AVCT.OU=DSI.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/AVCT,rwcefm
42,VOLDATAH,5a0c05c86be3647bbe196f1c,.CN=AVNE.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/AVNE,rwcefm
43,VOLDATAH,5a0c05c86be3647bbe196f1e,.CN=AZZA.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/AZZA,rwcefm
44,VOLDATAH,5a0c05c86be3647bbe196f20,.CN=BADGE1.OU=IRIS.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BADGE1,rwcefm
45,VOLDATAH,5a0c05c86be3647bbe196f22,.CN=BADGE2.OU=IRIS.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BADGE2,rwcefm
46,VOLDATAH,5a0c05c86be3647bbe196f24,.CN=BCSS.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BCSS,rwcefm
47,VOLDATAH,5a0c05c86be3647bbe196f26,.CN=BCVE.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BCVE,rwcefm
48,VOLDATAH,5a0c05c86be3647bbe196f28,.CN=BDTD.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BDTD,rwcefm
49,VOLDATAH,5a0c05c86be3647bbe196f2a,.CN=BFVE.OU=DRH-HOLDING.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BFVE,rwcefm
50,VOLDATAH,5a0c05c86be3647bbe196f2c,.CN=BGDN.OU=COMPTABILITE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BGDN,rwcefm
51,VOLDATAH,5a0c05c86be3647bbe196f2e,.CN=BHRL.OU=DIR-ACT-INDUSTRIELLES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BHRL,rwcefm
52,VOLDATAH,5a0c05c86be3647bbe196f30,.CN=BIBLIO.OU=CE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BIBLIO,rwcefm
53,VOLDATAH,5a0c05c86be3647bbe196f32,.CN=BMQS.OU=DRH-GROUPE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BMQS,rwcefm
54,VOLDATAH,5a0c05c86be3647bbe196f34,.CN=BRG.OU=IRIS.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BRG,rwcefm
55,VOLDATAH,5a0c05c86be3647bbe196f36,.CN=BZTA.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/BZTA,rwcefm
56,VOLDATAH,5a0c05c86be3647bbe196f38,.CN=CBOE.OU=DIR-ACT-INDUSTRIELLES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CBOE,rwcefm
57,VOLDATAH,5a0c05c86be3647bbe196f3a,.CN=CCAT.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CCAT,rwcefm
58,VOLDATAH,5a0c05c86be3647bbe196f3c,.CN=CCCR.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CCCR,rwcefm
59,VOLDATAH,5a0c05c86be3647bbe196f3e,.CN=CCLL.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CCLL,rwcefm
60,VOLDATAH,5a0c05c86be3647bbe196f40,.CN=CCNS.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CCNS,rwcefm
61,VOLDATAH,5a0c05c86be3647bbe196f42,.CN=CCUE.OU=AUDIT.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CCUE,rwcefm
62,VOLDATAH,5a0c05c86be3647bbe196f44,.CN=CDAS.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CDAS,rwcefm
63,VOLDATAH,5a0c05c86be3647bbe196f46,.CN=CDBT.OU=DIR-PARTICIPATIONS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CDBT,rwcefm
64,VOLDATAH,5a0c05c86be3647bbe196f48,.CN=CDCR.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CDCR,rwcefm
65,VOLDATAH,5a0c05c86be3647bbe196f4a,.CN=CDOG.OU=AUDIT.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/CDOG,rwcefm
