,Volume,_id,path,quota
902,VOLDATAG,5a55ff008a714b91a76b74ec,\HOME\STWEB07,1024000000
903,VOLDATAG,5a55ff008a714b91a76b74ee,\HOME\STWEB08,1024000000
904,VOLDATAG,5a55ff008a714b91a76b74f0,\HOME\STWEB09,1024000000
905,VOLDATAG,5a55ff008a714b91a76b74f2,\HOME\STWEB10,1024000000
906,VOLDATAG,5a55ff008a714b91a76b74f4,\HOME\SUTH,1024000000
907,VOLDATAG,5a55ff008a714b91a76b74f6,\HOME\SVEN,1024000000
908,VOLDATAG,5a55ff008a714b91a76b74f8,\HOME\SVET,1024000000
909,VOLDATAG,5a55ff008a714b91a76b74fa,\HOME\TBFS,1024000000
910,VOLDATAG,5a55ff008a714b91a76b74fc,\HOME\TBUT,1024000000
911,VOLDATAG,5a55ff008a714b91a76b74fe,\HOME\TCLN,1024000000
912,VOLDATAG,5a55ff008a714b91a76b7500,\HOME\TCSN,1024000000
913,VOLDATAG,5a55ff008a714b91a76b7502,\HOME\TCUD,1024000000
914,VOLDATAG,5a55ff008a714b91a76b7504,\HOME\TDLN,1024000000
915,VOLDATAG,5a55ff008a714b91a76b7506,\HOME\TDVE,1024000000
916,VOLDATAG,5a55ff008a714b91a76b7508,\HOME\TESTD8,1024000000
917,VOLDATAG,5a55ff008a714b91a76b750a,\HOME\testd9,1024000000
918,VOLDATAG,5a55ff008a714b91a76b750c,\HOME\TestVPN,1024000000
919,VOLDATAG,5a55ff008a714b91a76b750e,\HOME\TGBT,1024000000
920,VOLDATAG,5a55ff008a714b91a76b7510,\HOME\TGNT,1024000000
921,VOLDATAG,5a55ff008a714b91a76b7512,\HOME\TGUI,1024000000
922,VOLDATAG,5a55ff008a714b91a76b7514,\HOME\THNT,1024000000
923,VOLDATAG,5a55ff008a714b91a76b7516,\HOME\TJLQ,1024000000
924,VOLDATAG,5a55ff008a714b91a76b7518,\HOME\TLAD,6144000000
925,VOLDATAG,5a55ff008a714b91a76b751a,\HOME\TMND,1024000000
926,VOLDATAG,5a55ff008a714b91a76b751c,\HOME\TPOT,1024000000
927,VOLDATAG,5a55ff008a714b91a76b751e,\HOME\TRAT,1024000000
928,VOLDATAG,5a55ff008a714b91a76b7520,\HOME\TRESM5,2048000000
929,VOLDATAG,5a55ff008a714b91a76b7522,\HOME\TTOI,1024000000
930,VOLDATAG,5a55ff008a714b91a76b7524,\HOME\UNICAF1,1024000000
931,VOLDATAG,5a55ff008a714b91a76b7526,\HOME\UNICAF2,1024000000
932,VOLDATAG,5a55ff008a714b91a76b7528,\HOME\VADN,1024000000
933,VOLDATAG,5a55ff008a714b91a76b752a,\HOME\VBLE,1024000000
